0.0,8.032912147386948e-216
2.5,1.6297960422815826e-07
5.0,137.83259034867868
7.5,310.7441026655094
10.0,492.826080351181
12.5,628.8677371937089
15.0,746.0950810340369
17.5,848.0253700486992
20.0,934.0758921080222
22.5,1008.0056791428822
25.0,1082.129022024005
27.5,1138.5115080445119
30.0,1182.7795618974887
32.5,1223.2861411704605
35.0,1262.3993016415693
37.5,1303.0435875474554
40.0,1329.9395167763776
42.5,1358.1392851335204
45.0,1386.8254458487315
47.5,1410.6942264959605
50.0,1427.9051492092774
52.5,1447.0871880225077
55.0,1460.8491776285807
57.5,1473.3932500209783
60.0,1488.0200060904729
62.5,1504.6701312138491
65.0,1511.306775218399
67.5,1527.9361681546052
70.0,1537.0877729146146
72.5,1543.383583180852
75.0,1553.3774026651797
77.5,1567.9374481930483
80.0,1574.7188361411845
82.5,1579.2367505768098
85.0,1579.5587440786485
87.5,1585.769500229362
90.0,1592.5093030156136
92.5,1597.9291251235652
95.0,1602.4260286220936
97.5,1624.4549512643052
100.0,1625.4584416274545
